#poi data
#     lat         lng  description
44.050187 -123.084002  Pizza Hut
44.052543 -123.092029  Hilton Eugene
44.045568 -123.063365  Empire Buffet
44.0501024 -123.09596490000001 Tokyo Tonkatsu
44.0920132 -123.09687940000003 Sushi Domo
44.0470403 -123.0926139 Makoto Japanese Restaurant

